tender_id,name,organization,location,submission_deadline,initiation_date,details_url,original_source_url,original_source_type,found_in_section
395276-2025,Poland – Sporting services – Zakup dostępu do obiektów sportowo-rekreacyjnych dla pracowników NBP.,Narodowy Bank Polski,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395276-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
395326-2025,"Poland – Snow-clearing services – „Całoroczne (bieżące i zimowe ) utrzymanie dróg krajowych zarządzanych przez Generalną Dyrekcję Dróg Krajowych i Autostrad Oddział w Łodzi wraz ze wszystkimi elementami na autostradzie A1 na odcinku od km 295+850 do km 335+937,65, w tym S8e (węzeł Łódź Południe) od km 231+659 do km 232+738 – Rejon Autostradowy w Łowiczu w latach 2026-2029”",Generalna Dyrekcja Dróg Krajowych i Autostrad,Poland,2025-07-14 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395326-2025,https://gddkia.eb2b.com.pl,eb2b,General links
395317-2025,Poland – Insurance services – „Ubezpieczenie mienia przynależnego do Zakładu Czajka w ramach Miejskiego Przedsiębiorstwa Wodociągów i Kanalizacji w m. st. Warszawie S.A. z podziałem na zadania częściowe”,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie S.A.,Poland,2025-07-25 10:45,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395317-2025,https://mpwik-waw.eb2b.com.pl,eb2b,General links
395271-2025,Poland – Financial and insurance services – Wybór Partnerów Finansujących w celu wdrażania Instrumentu Finansowego Pożyczka na poprawę efektywności energetycznej w mikro i małych przedsiębiorstwach z dotacją w formie umorzenia w ramach Funduszu Powierniczego Województwa Świętokrzyskiego,Bank Gospodarstwa Krajowego,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395271-2025,https://bgk.eb2b.com.pl,eb2b,General links
395239-2025,"Poland – Travel agency and similar services – Kompleksowe świadczenie usług transportowo-logistycznych w związku z udziałem Województwa Śląskiego w targach/wydarzeniach, zgodnie z częściami",Województwo Śląskie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395239-2025,https://slaskie.ezamawiajacy.pl/servlet/HomeServlet?MP_module=main&MP_action=publicFilesList&clientName=slaskie&USER_MENU_HOVER=publicFilesList,ezamawiajacy,General links
392873-2025,Poland – Parts of firearms and ammunition – Dostawa podzespołów do broni II,Jednostka Wojskowa Nr 4026,Poland,2025-06-30 08:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392873-2025,https://platformazakupowa.pl/transakcja/1129194,platformazakupowa,General links
392410-2025,Poland – Works for complete or part construction and civil engineering work – BUDOWA INTELIGENTNEGO SYSTEMU ELEKTROENERGETYCZNEGO,Przedsiębiorstwo Wodociągów i Kanalizacji Sp. z o.o. w Koninie,Poland,2025-07-08 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392410-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-fd3812ac-997d-4323-a038-aaa1610b3195,ezamowienia,General links
394315-2025,Poland – Fume cupboards – Postępowanie o udzielenie zamówienia publicznego o wartości powyżej 10 000 000 euro na dostawę sprzętu dla Zakładu Diagnostyki Laboratoryjnej Wojewódzkiego Wojewódzkiego Wielospecjalistycznego Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi.,Wojewódzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi,Poland,2025-06-25 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/394315-2025,https://ezamowienia.gov.pl,ezamowienia,General links
391945-2025,Poland – Medical consumables – EZ.28.54.2025 Postępowanie o udzielenie zamówienia publicznego na dostawę wyrobów medycznych dla Wojewódzkiego Wielospecjalistycznego Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi prowadzonego w trybie przetargu nieograniczonego o wartości powyżej 10 000 000 Euro.,Wojewódzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391945-2025,https://ezamowienia.gov.pl/pl,ezamowienia,General links
392234-2025,Poland – Public road transport services – Funkcjonowanie linii L 12m w powiecie piaseczyńskim,"Zarząd Transportu Miejskiego w Warszawie, działający na podstawie udzielonych pełnomocnictw w imieniu i na rzecz Miasta Stołecznego Warszawa","Poland, Poland, Poland, Poland, Poland",,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392234-2025,https://ztmwaw.ezamawiajacy.pl,ezamawiajacy,General links
392237-2025,"Poland – Sewer cleaning services – Konserwacja otwartych rowów melioracyjnych na terenie miasta Wrocławia – zadanie A, B i C.",Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji Spółka Akcyjna,Poland,2025-07-24 23:59,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392237-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391915-2025,Poland – Miscellaneous software package and computer systems – Zakup i dostawa licencji oprogramowania do zamiany mowy na tekst dla Uniwersyteckiego Szpitala Klinicznego w Opolu,Uniwersytecki Szpital Kliniczny w Opolu,Poland,2025-07-18 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391915-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391856-2025,Poland – Cycle path construction work – Regionalne ścieżki rowerowe VeloMałopolska: Wiślana Trasa Rowerowa – budowa odcinków na terenie gmin Wietrzychowice i Wieliczka – z podziałem na części,Zarząd Dróg Wojewódzkich w Krakowie,Poland,2025-06-27 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391856-2025,https://ezamowienia.gov.pl,ezamowienia,Warunki udzielenia zamówienia
391850-2025,"Poland – Parts of railway or tramway locomotives or rolling stock; railways traffic-control equipment – Dostawa kół bosych, obręczy oraz części zamiennych do kół tramwajów typu 116Na, 120Na, 128N i 134N (4 części)",Tramwaje Warszawskie sp. z o.o.,Poland,2025-06-25 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391850-2025,https://tw.ezamawiajacy.pl/pn/tw/demand/196890/notice/public/details,ezamawiajacy,General links
391899-2025,"Poland – Refuse and waste related services – „Odbiór, transport i zagospodarowanie odpadów komunalnych z terenu Gminy Kostrzyn”",Gmina Kostrzyn,Poland,2025-06-25 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391899-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-b449b1c1-4be9-481f-bc35-31e2ac696621,ezamowienia,General links
391896-2025,Poland – Medicinal products for the musculo-skeletal system – DOSTAWY LEKU STOSOWANEGO W LECZENIU PACJENTÓW Z ACHONDROPLAZJĄ (B.166),Wojewódzki Szpital Dziecięcy im. J. Brudzińskiego w Bydgoszczy,Poland,2025-07-23 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391896-2025,https://www.platformazakupowa.pl/pn,platformazakupowa,General links
392321-2025,Poland – Medical consumables – Sukcesywne dostawy wyrobów medycznych,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Wieluniu,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392321-2025,https://platformazakupowa.pl/pn/szpital_wielun,platformazakupowa,General links
392374-2025,"Poland – Architectural design services – Sienna 14 Opracowanie dokumentacji termomodernizacji, remontu, przebudowy i zmiany sposobu użytkowania z wykonaniem projektu urządzeń budowlanych, rozbiórki i zagospodarowania terenu z nadzorami.",Gdańskie Nieruchomości,Poland,2025-06-26 12:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392374-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-13d47f89-6b52-4080-a8c2-b0304f192fbc,ezamowienia,General links
392402-2025,Poland – Company health services – Świadczenie usług z zakresu medycyny pracy oraz badań dodatkowych dla pracowników JSW S.A.,"Jastrzębska Spółka Węglowa S.A. z siedzibą w Jastrzębiu Zdroju, Zakład Wsparcia Produkcji",Poland,2025-06-30 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392402-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
392737-2025,Poland – Servers – Dostawa serwerów,Naukowa i Akademicka Sieć Komputerowa - Państwowy Instytut Badawczy,Poland,2025-07-17 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392737-2025,https://nask.eb2b.com.pl,eb2b,General links
392834-2025,Poland – X-ray devices – Dostawa sprzętu do wykonywania zabiegów endowaskularnych,Wojewódzki Szpital Specjalistyczny w Olsztynie,Poland,2025-07-18 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392834-2025,https://ezamowienia.gov.pl/mp-client/tenders/ocds-148610-4c2e8190-bcb9-4533-a548-f45416e69166,ezamowienia,General links
393066-2025,"Poland – Medical equipments – Dostawa urządzeń medycznych (komora laminarna, system HPLC, aparat do mammografii).",Białostockie Centrum Onkologii im. M. Skłodowskiej-Curie w Białymstoku,Poland,2025-07-03 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393066-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-f2d49a7b-36bd-428f-a691-046b4e023f89,ezamowienia,General links
392840-2025,"Poland – Construction work – Realizacja robót budowlanych na dwóch z sześciu odcinków wchodzących w zakres Projektu pn.: Odbudowa różnorodności biologicznej doliny Nidy, poprzez odbudowę korytarzy ekologicznych i zwiększenie retencji gruntowej, realizowanego w ramach Umowy nr FEPW.02.03-IW.01-0002/24 o dofinansowanie Projektu w ramach programu Fundusze Europejskie dla Polski Wschodniej 2021-2027 Priorytet FEPW II. (...)",Państwowe Gospodarstwo Wodne Wody Polskie,Poland,2025-06-27 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392840-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
393039-2025,Poland – Pharmaceutical products – Dostawa leków stosowanych w programach lekowych dla Górnośląskie Centrum Zdrowia Dziecka im. św. Jana Pawła II SPK 6 SUM w Katowicach,GÓRNOŚLĄSKIE CENTRUM ZDROWIA DZIECKA im. św. JANA PAWŁA II Samodzielny Publiczny Szpital Kliniczny Nr 6 Śląskiego Uniwersytetu Medycznego w Katowicach,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393039-2025,https://gczd.ezamawiajacy.pl/servlet/HomeServlet,ezamawiajacy,General links
392685-2025,Poland – Medical consumables – Dostawa sterylnych obłożeń chirurgicznych,Ortopedyczno – Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392685-2025,https://platformazakupowa.pl/pn/orsk_poznan,platformazakupowa,General links
393244-2025,Poland – Disposable non-chemical medical consumables and haematological consumables – DOSTAWY SPRZĘTU JEDNORAZOWEGO UŻYTKU (3),Szpital Kliniczny im. ks. Anny Mazowieckiej,Poland,2025-07-29 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393244-2025,https://szpitalkarowa.ezamawiajacy.pl,ezamawiajacy,General links
393233-2025,Poland – Medical equipments – Dostawa sterylizatora parowego przelotowego z wyposażeniem wraz z adaptacją pomieszczenia pod sterylizator parowy,Uniwersytecki Szpital Kliniczny w Białymstoku,Poland,2025-07-18 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393233-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391966-2025,Poland – Repair and maintenance services of ships – Remont dla odnowienia klasy PRS statku ZODIAK II,Dyrektor Urzędu Morskiego w Gdyni,Poland,2025-07-01 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391966-2025,https://umgdy.ezamawiajacy.pl,ezamawiajacy,Warunki udzielenia zamówienia
392343-2025,"Poland – Software package and information systems – Dostawa systemów serwerowych, serwerów i wyposażenia sieciowego oraz usługa jego wdrożenia w ramach realizacji projektu „Cyberbezpieczny Samorząd - Cyberbezpieczna Gmina Miejska Kowary""",Gmina Miejska Kowary,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392343-2025,https://ezamowienia.gov.pl,ezamowienia,General links
391910-2025,Poland – Medical equipments – Dostawa sprzętu medycznego - nr KPO 54/PN/2025,Wojewódzki Szpital Specjalistyczny im. Janusza Korczaka w Słupsku Sp. z o. o.,Poland,2025-07-18 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391910-2025,https://platformazakupowa.pl/pn/szpital.slupsk,platformazakupowa,General links
392213-2025,Poland – Antineoplastic agents – Dostawa leków onkologicznych dla Wojewódzkiego Szpitala im. Zofii z Zamoyskich Tarnowskiej w Tarnobrzegu,Wojewódzki Szpital im. Zofii z Zamoyskich Tarnowskiej w Tarnobrzegu,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392213-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391787-2025,Poland – Special-purpose road passenger-transport services – „Dowóz i odwóz uczniów posiadających orzeczenie o potrzebie kształcenia specjalnego z terenu Siemianowic Śląskich do/z placówek oświatowych wraz z zapewnieniem opiekuna podczas przejazdu – część 2” - zamówienie podobne,Gmina Siemianowice Śląskie – Urząd Miasta Siemianowice Śląskie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391787-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391799-2025,Poland – Engineering design services for the construction of civil engineering works – Opracowanie dokumentacji projektowej na zadanie: „Przebudowa mostu przez rz. Pilicę w m. Sulejów w ciągu drogi krajowej nr 12 wraz z wykonaniem mostu objazdowego na czas prowadzenia robót”,Generalna Dyrekcja Dróg Krajowych i Autostrad,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391799-2025,https://gddkia.eb2b.com.pl,eb2b,General links
392649-2025,Poland – Tomography devices – Dostawa robotycznego śródoperacyjnego tomografu komputerowego z oprzyrządowaniem,Uniwersytecki Szpital Kliniczny w Białymstoku,Poland,2025-07-03 13:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392649-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
392709-2025,"Poland – Orthopaedic implants – Zakup i dostawa implantów, preparatów kościozastepczych, systemu do korekcji deformacji kończyn oraz zestawu do pozyskiwania osocza bogatopłytkowego dla Bloku Operacyjnego Dzieci.",Kliniczny Szpital Wojewódzki nr 2 im. św. Jadwigi Królowej w Rzeszowie,Poland,2025-07-04 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392709-2025,https://portal.smartpzp.pl/pcmrzeszow,smartpzp,General links
392724-2025,Poland – Repair and maintenance services of transformers – EW Solina – remont transformatora TNASE 76000/110PN,PGE Energia Odnawialna S.A.,Poland,2025-07-01 12:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392724-2025,https://swpp2.gkpge.pl,pge,General links
392727-2025,Poland – Street-cleaning and sweeping services – Kompleksowe utrzymanie czystości na posesji kampusu przy ulicy Koszarowej 3,Uniwersytet Wrocławski,Poland,2025-07-23 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392727-2025,https://platformazakupowa.pl/pn/uniwersytet_wroclawski/proceedings,platformazakupowa,General links
393786-2025,Poland – Works for complete or part construction and civil engineering work – „Przebudowa mostu wschodniego nad rzeką Wartą w ciągu drogi krajowej nr 92 na Trasie Warszawskiej w Koninie” realizowana w ramach zadania pn.: „Przebudowa obiektów mostowych w ciągu drogi krajowej nr 92 na Trasie Warszawskiej w Koninie”,Zarząd Dróg Miejskich w Koninie,Poland,2025-06-30 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393786-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
393849-2025,Poland – Printing machinery – Zakup i dostawa systemu druku zwojowego,Zakład Ubezpieczeń Społecznych,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393849-2025,https://portal.smartpzp.pl/zus,smartpzp,General links
393862-2025,Poland – Insurance services – Dobrowolne ubezpieczenie odpowiedzialności cywilnej podmiotu leczniczego Grupy Zakupowej Podmiotów Leczniczych utworzonej przez Województwo Mazowieckie,Mazowiecki Szpital Bródnowski Sp. z o. o.,"Poland, Poland, Poland, Poland, Poland",2025-07-24 12:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393862-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
